,lon,lat,alt,NAME,population,area,density
405,120.44,22.611,7,屏東縣萬丹鄉,50935,57.4679,886
406,120.49291,22.58593,14,屏東縣萬丹鄉,50935,57.4679,886
407,120.45,22.601,13,屏東縣萬丹鄉,50935,57.4679,886
408,120.47,22.561,11,屏東縣萬丹鄉,50935,57.4679,886
409,120.47,22.611,16,屏東縣萬丹鄉,50935,57.4679,886
410,120.488,22.597,16,屏東縣萬丹鄉,50935,57.4679,886
411,120.5,22.601,15,屏東縣萬丹鄉,50935,57.4679,886
412,120.45,22.611,14,屏東縣萬丹鄉,50935,57.4679,886
413,120.468,22.614,17,屏東縣萬丹鄉,50935,57.4679,886
414,120.47202,22.62129,17,屏東縣萬丹鄉,50935,57.4679,886
415,120.48,22.541,7,屏東縣萬丹鄉,50935,57.4679,886
416,120.48,22.611,17,屏東縣萬丹鄉,50935,57.4679,886
417,120.51,22.601,15,屏東縣萬丹鄉,50935,57.4679,886
418,120.46,22.621,15,屏東縣萬丹鄉,50935,57.4679,886
419,120.46,22.571,11,屏東縣萬丹鄉,50935,57.4679,886
420,120.47,22.601,14,屏東縣萬丹鄉,50935,57.4679,886
421,120.48,22.561,9,屏東縣萬丹鄉,50935,57.4679,886
422,120.49,22.591,16,屏東縣萬丹鄉,50935,57.4679,886
423,120.47348,22.57399,12,屏東縣萬丹鄉,50935,57.4679,886
424,120.49,22.581,13,屏東縣萬丹鄉,50935,57.4679,886
425,120.49,22.601,16,屏東縣萬丹鄉,50935,57.4679,886
426,120.49,22.541,6,屏東縣萬丹鄉,50935,57.4679,886
427,120.45,22.621,15,屏東縣萬丹鄉,50935,57.4679,886
428,120.48,22.581,13,屏東縣萬丹鄉,50935,57.4679,886
429,120.48,22.562,11,屏東縣萬丹鄉,50935,57.4679,886
430,120.492,22.562,8,屏東縣萬丹鄉,50935,57.4679,886
431,120.51,22.591,12,屏東縣萬丹鄉,50935,57.4679,886
432,120.48,22.571,11,屏東縣萬丹鄉,50935,57.4679,886
433,120.5,22.55,8,屏東縣萬丹鄉,50935,57.4679,886
434,120.46,22.561,10,屏東縣萬丹鄉,50935,57.4679,886
435,120.46,22.591,12,屏東縣萬丹鄉,50935,57.4679,886
436,120.51,22.611,14,屏東縣萬丹鄉,50935,57.4679,886
437,120.47,22.621,17,屏東縣萬丹鄉,50935,57.4679,886
438,120.45,22.591,10,屏東縣萬丹鄉,50935,57.4679,886
439,120.49,22.621,18,屏東縣萬丹鄉,50935,57.4679,886
440,120.45,22.571,8,屏東縣萬丹鄉,50935,57.4679,886
441,120.47,22.591,14,屏東縣萬丹鄉,50935,57.4679,886
442,120.44,22.621,12,屏東縣萬丹鄉,50935,57.4679,886
443,120.458,22.57,11,屏東縣萬丹鄉,50935,57.4679,886
444,120.511,22.606,17,屏東縣萬丹鄉,50935,57.4679,886
445,120.4577,22.58687,12,屏東縣萬丹鄉,50935,57.4679,886
446,120.5,22.611,15,屏東縣萬丹鄉,50935,57.4679,886
447,120.51,22.581,10,屏東縣萬丹鄉,50935,57.4679,886
448,120.46,22.581,11,屏東縣萬丹鄉,50935,57.4679,886
449,120.51,22.606,16,屏東縣萬丹鄉,50935,57.4679,886
450,120.461,22.593,13,屏東縣萬丹鄉,50935,57.4679,886
451,120.47,22.571,10,屏東縣萬丹鄉,50935,57.4679,886
452,120.459,22.571,11,屏東縣萬丹鄉,50935,57.4679,886
453,120.4884,22.61162,17,屏東縣萬丹鄉,50935,57.4679,886
454,120.462,22.593,13,屏東縣萬丹鄉,50935,57.4679,886
455,120.49077,22.59314,16,屏東縣萬丹鄉,50935,57.4679,886
456,120.49,22.615,18,屏東縣萬丹鄉,50935,57.4679,886
457,120.47,22.581,12,屏東縣萬丹鄉,50935,57.4679,886
458,120.5,22.581,10,屏東縣萬丹鄉,50935,57.4679,886
459,120.468,22.615,17,屏東縣萬丹鄉,50935,57.4679,886
460,120.48,22.621,18,屏東縣萬丹鄉,50935,57.4679,886
461,120.491,22.562,8,屏東縣萬丹鄉,50935,57.4679,886
462,120.48,22.531,4,屏東縣萬丹鄉,50935,57.4679,886
463,120.49,22.531,6,屏東縣萬丹鄉,50935,57.4679,886
464,120.5,22.551,8,屏東縣萬丹鄉,50935,57.4679,886
465,120.48369,22.56156,10,屏東縣萬丹鄉,50935,57.4679,886
466,120.49,22.571,12,屏東縣萬丹鄉,50935,57.4679,886
467,120.5,22.591,14,屏東縣萬丹鄉,50935,57.4679,886
468,120.48,22.591,15,屏東縣萬丹鄉,50935,57.4679,886
469,120.49,22.595,16,屏東縣萬丹鄉,50935,57.4679,886
470,120.46833,22.61636,17,屏東縣萬丹鄉,50935,57.4679,886
471,120.48461,22.61221,17,屏東縣萬丹鄉,50935,57.4679,886
472,120.46,22.601,12,屏東縣萬丹鄉,50935,57.4679,886
473,120.49,22.551,8,屏東縣萬丹鄉,50935,57.4679,886
474,120.92,24.611,34,苗栗縣三灣鄉,6756,52.2964,129
475,120.93,24.641,146,苗栗縣三灣鄉,6756,52.2964,129
476,120.99,24.651,132,苗栗縣三灣鄉,6756,52.2964,129
477,120.97,24.641,105,苗栗縣三灣鄉,6756,52.2964,129
478,121,24.651,146,苗栗縣三灣鄉,6756,52.2964,129
479,120.915,24.618,33,苗栗縣三灣鄉,6756,52.2964,129
480,120.98,24.641,109,苗栗縣三灣鄉,6756,52.2964,129
481,120.98,24.651,106,苗栗縣三灣鄉,6756,52.2964,129
482,120.93,24.611,48,苗栗縣三灣鄉,6756,52.2964,129
483,120.97,24.661,100,苗栗縣三灣鄉,6756,52.2964,129
484,120.94,24.641,60,苗栗縣三灣鄉,6756,52.2964,129
485,120.92,24.641,54,苗栗縣三灣鄉,6756,52.2964,129
486,120.91,24.641,129,苗栗縣三灣鄉,6756,52.2964,129
487,120.92,24.661,120,苗栗縣三灣鄉,6756,52.2964,129
488,120.95,24.671,42,苗栗縣三灣鄉,6756,52.2964,129
489,120.93,24.661,98,苗栗縣三灣鄉,6756,52.2964,129
490,120.95,24.641,114,苗栗縣三灣鄉,6756,52.2964,129
491,120.96,24.661,68,苗栗縣三灣鄉,6756,52.2964,129
492,120.914,24.618,28,苗栗縣三灣鄉,6756,52.2964,129
493,120.95,24.621,76,苗栗縣三灣鄉,6756,52.2964,129
494,120.93,24.651,108,苗栗縣三灣鄉,6756,52.2964,129
495,120.91,24.631,65,苗栗縣三灣鄉,6756,52.2964,129
496,120.96,24.601,100,苗栗縣三灣鄉,6756,52.2964,129
497,120.98,24.671,61,苗栗縣三灣鄉,6756,52.2964,129
498,120.99,24.661,140,苗栗縣三灣鄉,6756,52.2964,129
499,120.97,24.651,169,苗栗縣三灣鄉,6756,52.2964,129
500,120.96,24.651,155,苗栗縣三灣鄉,6756,52.2964,129
501,120.96,24.611,58,苗栗縣三灣鄉,6756,52.2964,129
502,120.95,24.651,75,苗栗縣三灣鄉,6756,52.2964,129
503,120.95,24.661,119,苗栗縣三灣鄉,6756,52.2964,129
504,120.94,24.631,83,苗栗縣三灣鄉,6756,52.2964,129
505,120.96,24.671,79,苗栗縣三灣鄉,6756,52.2964,129
506,120.97,24.671,116,苗栗縣三灣鄉,6756,52.2964,129
507,120.98,24.661,118,苗栗縣三灣鄉,6756,52.2964,129
508,120.92,24.631,75,苗栗縣三灣鄉,6756,52.2964,129
509,120.97,24.591,357,苗栗縣三灣鄉,6756,52.2964,129
510,120.92,24.651,84,苗栗縣三灣鄉,6756,52.2964,129
511,120.95,24.611,128,苗栗縣三灣鄉,6756,52.2964,129
512,120.94,24.621,86,苗栗縣三灣鄉,6756,52.2964,129
513,120.94,24.651,115,苗栗縣三灣鄉,6756,52.2964,129
514,120.93,24.631,96,苗栗縣三灣鄉,6756,52.2964,129
515,120.953,24.649,84,苗栗縣三灣鄉,6756,52.2964,129
516,120.953,24.65,103,苗栗縣三灣鄉,6756,52.2964,129
517,120.97,24.621,133,苗栗縣三灣鄉,6756,52.2964,129
518,120.97,24.611,156,苗栗縣三灣鄉,6756,52.2964,129
519,120.97,24.601,280,苗栗縣三灣鄉,6756,52.2964,129
520,120.955,24.656,96,苗栗縣三灣鄉,6756,52.2964,129
521,120.93,24.621,45,苗栗縣三灣鄉,6756,52.2964,129
522,120.98,24.611,259,苗栗縣三灣鄉,6756,52.2964,129
523,120.92,24.621,54,苗栗縣三灣鄉,6756,52.2964,129
524,120.94,24.611,65,苗栗縣三灣鄉,6756,52.2964,129
525,120.95,24.631,169,苗栗縣三灣鄉,6756,52.2964,129
526,120.98,24.601,542,苗栗縣三灣鄉,6756,52.2964,129
527,120.989,24.687,86,新竹縣峨眉鄉,5538,46.801,118
528,120.97,24.691,115,新竹縣峨眉鄉,5538,46.801,118
529,120.99,24.711,123,新竹縣峨眉鄉,5538,46.801,118
530,121.01,24.701,84,新竹縣峨眉鄉,5538,46.801,118
531,121.03,24.681,139,新竹縣峨眉鄉,5538,46.801,118
532,121.04,24.631,539,新竹縣峨眉鄉,5538,46.801,118
533,120.99,24.691,89,新竹縣峨眉鄉,5538,46.801,118
534,121,24.711,132,新竹縣峨眉鄉,5538,46.801,118
535,121.03,24.701,103,新竹縣峨眉鄉,5538,46.801,118
536,120.98,24.681,90,新竹縣峨眉鄉,5538,46.801,118
537,120.98,24.701,144,新竹縣峨眉鄉,5538,46.801,118
538,120.988,24.686,87,新竹縣峨眉鄉,5538,46.801,118
539,121,24.691,101,新竹縣峨眉鄉,5538,46.801,118
540,120.98,24.711,132,新竹縣峨眉鄉,5538,46.801,118
541,121,24.681,90,新竹縣峨眉鄉,5538,46.801,118
542,121,24.661,105,新竹縣峨眉鄉,5538,46.801,118
543,121.03,24.641,302,新竹縣峨眉鄉,5538,46.801,118
544,121.01,24.671,152,新竹縣峨眉鄉,5538,46.801,118
545,121.04,24.701,85,新竹縣峨眉鄉,5538,46.801,118
546,121.01,24.661,203,新竹縣峨眉鄉,5538,46.801,118
547,121.02,24.689,99,新竹縣峨眉鄉,5538,46.801,118
548,121.01,24.681,157,新竹縣峨眉鄉,5538,46.801,118
549,121.03,24.651,190,新竹縣峨眉鄉,5538,46.801,118
550,120.98,24.691,129,新竹縣峨眉鄉,5538,46.801,118
551,121.01,24.691,80,新竹縣峨眉鄉,5538,46.801,118
552,120.99,24.681,83,新竹縣峨眉鄉,5538,46.801,118
553,121.03,24.671,286,新竹縣峨眉鄉,5538,46.801,118
554,121.02,24.701,94,新竹縣峨眉鄉,5538,46.801,118
555,121,24.671,130,新竹縣峨眉鄉,5538,46.801,118
556,121.02,24.688,98,新竹縣峨眉鄉,5538,46.801,118
557,120.99,24.701,84,新竹縣峨眉鄉,5538,46.801,118
558,121.02,24.671,184,新竹縣峨眉鄉,5538,46.801,118
559,121.02,24.651,276,新竹縣峨眉鄉,5538,46.801,118
560,120.99,24.671,89,新竹縣峨眉鄉,5538,46.801,118
561,121.02,24.691,86,新竹縣峨眉鄉,5538,46.801,118
562,121.02,24.661,126,新竹縣峨眉鄉,5538,46.801,118
563,121.018,24.691,93,新竹縣峨眉鄉,5538,46.801,118
564,121.03,24.661,131,新竹縣峨眉鄉,5538,46.801,118
565,121.03,24.691,103,新竹縣峨眉鄉,5538,46.801,118
566,121.04,24.641,354,新竹縣峨眉鄉,5538,46.801,118
567,121.01,24.651,308,新竹縣峨眉鄉,5538,46.801,118
568,121.02,24.681,76,新竹縣峨眉鄉,5538,46.801,118
569,121,24.701,95,新竹縣峨眉鄉,5538,46.801,118
570,121.04,24.661,225,新竹縣峨眉鄉,5538,46.801,118
571,121.04,24.6,327,苗栗縣南庄鄉,10176,165.4938,61
572,120.97,24.561,535,苗栗縣南庄鄉,10176,165.4938,61
573,121.05,24.591,467,苗栗縣南庄鄉,10176,165.4938,61
574,121.07,24.501,2539,苗栗縣南庄鄉,10176,165.4938,61
575,121.03,24.511,1669,苗栗縣南庄鄉,10176,165.4938,61
576,120.999,24.6,217,苗栗縣南庄鄉,10176,165.4938,61
577,121.06,24.511,1954,苗栗縣南庄鄉,10176,165.4938,61
578,121,24.621,241,苗栗縣南庄鄉,10176,165.4938,61
579,121.03,24.581,830,苗栗縣南庄鄉,10176,165.4938,61
580,121.06,24.561,1443,苗栗縣南庄鄉,10176,165.4938,61
581,120.971,24.543,453,苗栗縣南庄鄉,10176,165.4938,61
582,121.08,24.591,1283,苗栗縣南庄鄉,10176,165.4938,61
583,121.04,24.581,820,苗栗縣南庄鄉,10176,165.4938,61
584,121,24.561,650,苗栗縣南庄鄉,10176,165.4938,61
585,121,24.581,346,苗栗縣南庄鄉,10176,165.4938,61
586,121.07,24.581,1318,苗栗縣南庄鄉,10176,165.4938,61
587,121.02,24.631,299,苗栗縣南庄鄉,10176,165.4938,61
588,121.07,24.571,1234,苗栗縣南庄鄉,10176,165.4938,61
589,121.03,24.501,1697,苗栗縣南庄鄉,10176,165.4938,61
590,121.04,24.601,334,苗栗縣南庄鄉,10176,165.4938,61
591,120.97,24.543,455,苗栗縣南庄鄉,10176,165.4938,61
592,121.03,24.571,1131,苗栗縣南庄鄉,10176,165.4938,61
593,121.05,24.501,2101,苗栗縣南庄鄉,10176,165.4938,61
594,120.99,24.561,608,苗栗縣南庄鄉,10176,165.4938,61
595,121.008,24.629,169,苗栗縣南庄鄉,10176,165.4938,61
596,120.96,24.621,93,苗栗縣南庄鄉,10176,165.4938,61
597,121.06,24.571,877,苗栗縣南庄鄉,10176,165.4938,61
598,121.001,24.605,203,苗栗縣南庄鄉,10176,165.4938,61
599,121,24.511,1729,苗栗縣南庄鄉,10176,165.4938,61
600,121.06,24.591,769,苗栗縣南庄鄉,10176,165.4938,61
601,121.01,24.621,241,苗栗縣南庄鄉,10176,165.4938,61
602,121.02,24.621,363,苗栗縣南庄鄉,10176,165.4938,61
603,121.05,24.581,538,苗栗縣南庄鄉,10176,165.4938,61
604,121.06,24.521,1766,苗栗縣南庄鄉,10176,165.4938,61
605,120.99,24.621,301,苗栗縣南庄鄉,10176,165.4938,61
606,120.99,24.641,251,苗栗縣南庄鄉,10176,165.4938,61
607,121.01,24.571,761,苗栗縣南庄鄉,10176,165.4938,61
608,121.06,24.501,2268,苗栗縣南庄鄉,10176,165.4938,61
609,120.98,24.631,148,苗栗縣南庄鄉,10176,165.4938,61
610,121,24.641,212,苗栗縣南庄鄉,10176,165.4938,61
611,120.98,24.521,1040,苗栗縣南庄鄉,10176,165.4938,61
612,121.03,24.561,977,苗栗縣南庄鄉,10176,165.4938,61
613,121.06,24.581,898,苗栗縣南庄鄉,10176,165.4938,61
614,121.04,24.571,499,苗栗縣南庄鄉,10176,165.4938,61
615,121.05,24.571,672,苗栗縣南庄鄉,10176,165.4938,61
616,121.02,24.571,1055,苗栗縣南庄鄉,10176,165.4938,61
617,121.05,24.511,1399,苗栗縣南庄鄉,10176,165.4938,61
618,121.01,24.641,267,苗栗縣南庄鄉,10176,165.4938,61
619,120.96,24.631,128,苗栗縣南庄鄉,10176,165.4938,61
620,120.99,24.581,252,苗栗縣南庄鄉,10176,165.4938,61
621,120.97,24.521,828,苗栗縣南庄鄉,10176,165.4938,61
622,121,24.611,245,苗栗縣南庄鄉,10176,165.4938,61
623,121.02,24.581,734,苗栗縣南庄鄉,10176,165.4938,61
624,121.06,24.611,854,苗栗縣南庄鄉,10176,165.4938,61
625,121.04,24.501,1943,苗栗縣南庄鄉,10176,165.4938,61
626,120.97,24.631,153,苗栗縣南庄鄉,10176,165.4938,61
627,121.05,24.611,625,苗栗縣南庄鄉,10176,165.4938,61
628,121.009,24.629,172,苗栗縣南庄鄉,10176,165.4938,61
629,120.98,24.591,571,苗栗縣南庄鄉,10176,165.4938,61
630,121.04,24.521,1494,苗栗縣南庄鄉,10176,165.4938,61
631,121.05,24.521,1122,苗栗縣南庄鄉,10176,165.4938,61
632,121.08,24.601,1462,苗栗縣南庄鄉,10176,165.4938,61
633,120.99,24.571,375,苗栗縣南庄鄉,10176,165.4938,61
634,121,24.604,204,苗栗縣南庄鄉,10176,165.4938,61
635,121.01,24.611,293,苗栗縣南庄鄉,10176,165.4938,61
636,121.01,24.531,1312,苗栗縣南庄鄉,10176,165.4938,61
637,121.04,24.531,968,苗栗縣南庄鄉,10176,165.4938,61
638,121.03,24.631,335,苗栗縣南庄鄉,10176,165.4938,61
639,121.01,24.581,607,苗栗縣南庄鄉,10176,165.4938,61
640,121.02,24.641,379,苗栗縣南庄鄉,10176,165.4938,61
641,120.99,24.631,155,苗栗縣南庄鄉,10176,165.4938,61
642,120.98,24.581,555,苗栗縣南庄鄉,10176,165.4938,61
643,120.973,24.635,123,苗栗縣南庄鄉,10176,165.4938,61
644,121.03,24.531,996,苗栗縣南庄鄉,10176,165.4938,61
645,121.01,24.511,2113,苗栗縣南庄鄉,10176,165.4938,61
646,120.97,24.531,652,苗栗縣南庄鄉,10176,165.4938,61
647,121.02,24.521,1532,苗栗縣南庄鄉,10176,165.4938,61
648,121.05,24.541,1000,苗栗縣南庄鄉,10176,165.4938,61
649,121.02,24.531,1305,苗栗縣南庄鄉,10176,165.4938,61
650,121.04,24.511,1839,苗栗縣南庄鄉,10176,165.4938,61
651,121.04,24.601,334,苗栗縣南庄鄉,10176,165.4938,61
652,121.02,24.601,385,苗栗縣南庄鄉,10176,165.4938,61
653,120.98,24.511,1278,苗栗縣南庄鄉,10176,165.4938,61
654,121.02,24.561,1117,苗栗縣南庄鄉,10176,165.4938,61
655,121.01,24.631,157,苗栗縣南庄鄉,10176,165.4938,61
656,121.02,24.591,417,苗栗縣南庄鄉,10176,165.4938,61
657,121.03,24.601,386,苗栗縣南庄鄉,10176,165.4938,61
658,121.08,24.541,1801,苗栗縣南庄鄉,10176,165.4938,61
659,120.99,24.541,869,苗栗縣南庄鄉,10176,165.4938,61
660,121.03,24.521,1621,苗栗縣南庄鄉,10176,165.4938,61
661,121.06,24.601,957,苗栗縣南庄鄉,10176,165.4938,61
662,121.04,24.611,440,苗栗縣南庄鄉,10176,165.4938,61
663,121.04,24.561,674,苗栗縣南庄鄉,10176,165.4938,61
664,121.02,24.511,1802,苗栗縣南庄鄉,10176,165.4938,61
665,121,24.571,395,苗栗縣南庄鄉,10176,165.4938,61
666,121.01,24.561,740,苗栗縣南庄鄉,10176,165.4938,61
667,120.99,24.601,335,苗栗縣南庄鄉,10176,165.4938,61
668,121,24.521,1402,苗栗縣南庄鄉,10176,165.4938,61
669,121,24.531,1296,苗栗縣南庄鄉,10176,165.4938,61
670,120.96,24.551,755,苗栗縣南庄鄉,10176,165.4938,61
671,120.96,24.521,669,苗栗縣南庄鄉,10176,165.4938,61
672,121,24.541,1062,苗栗縣南庄鄉,10176,165.4938,61
673,120.96,24.531,545,苗栗縣南庄鄉,10176,165.4938,61
674,120.99,24.531,988,苗栗縣南庄鄉,10176,165.4938,61
675,121.03,24.591,454,苗栗縣南庄鄉,10176,165.4938,61
676,121.07,24.531,1522,苗栗縣南庄鄉,10176,165.4938,61
677,121.03,24.621,625,苗栗縣南庄鄉,10176,165.4938,61
678,120.97,24.511,992,苗栗縣南庄鄉,10176,165.4938,61
679,121,24.591,283,苗栗縣南庄鄉,10176,165.4938,61
680,120.98,24.621,237,苗栗縣南庄鄉,10176,165.4938,61
681,120.98,24.561,332,苗栗縣南庄鄉,10176,165.4938,61
682,121.07,24.541,1293,苗栗縣南庄鄉,10176,165.4938,61
683,121.05,24.531,1278,苗栗縣南庄鄉,10176,165.4938,61
684,121.05,24.601,549,苗栗縣南庄鄉,10176,165.4938,61
685,121.04,24.621,669,苗栗縣南庄鄉,10176,165.4938,61
686,121.03,24.541,782,苗栗縣南庄鄉,10176,165.4938,61
687,120.98,24.571,347,苗栗縣南庄鄉,10176,165.4938,61
688,121.02,24.611,500,苗栗縣南庄鄉,10176,165.4938,61
689,121.06,24.531,1562,苗栗縣南庄鄉,10176,165.4938,61
690,120.97,24.571,728,苗栗縣南庄鄉,10176,165.4938,61
691,121.04,24.541,809,苗栗縣南庄鄉,10176,165.4938,61
692,121.01,24.541,1315,苗栗縣南庄鄉,10176,165.4938,61
693,120.99,24.521,1181,苗栗縣南庄鄉,10176,165.4938,61
694,121,24.551,846,苗栗縣南庄鄉,10176,165.4938,61
695,121.05,24.561,1099,苗栗縣南庄鄉,10176,165.4938,61
696,120.96,24.641,96,苗栗縣南庄鄉,10176,165.4938,61
697,121.06,24.541,1020,苗栗縣南庄鄉,10176,165.4938,61
698,121.07,24.611,1130,苗栗縣南庄鄉,10176,165.4938,61
699,120.99,24.591,312,苗栗縣南庄鄉,10176,165.4938,61
700,121.01,24.591,405,苗栗縣南庄鄉,10176,165.4938,61
701,120.96,24.541,632,苗栗縣南庄鄉,10176,165.4938,61
702,121.04,24.591,682,苗栗縣南庄鄉,10176,165.4938,61
703,121,24.631,254,苗栗縣南庄鄉,10176,165.4938,61
704,121.03,24.611,665,苗栗縣南庄鄉,10176,165.4938,61
705,121,24.601,223,苗栗縣南庄鄉,10176,165.4938,61
706,120.98,24.531,755,苗栗縣南庄鄉,10176,165.4938,61
707,120.98,24.541,613,苗栗縣南庄鄉,10176,165.4938,61
708,121.01,24.551,1066,苗栗縣南庄鄉,10176,165.4938,61
709,121.01,24.601,285,苗栗縣南庄鄉,10176,165.4938,61
710,120.99,24.611,508,苗栗縣南庄鄉,10176,165.4938,61
711,121.07,24.591,854,苗栗縣南庄鄉,10176,165.4938,61
712,120.99,24.551,668,苗栗縣南庄鄉,10176,165.4938,61
713,120.97,24.551,450,苗栗縣南庄鄉,10176,165.4938,61
714,120.99,24.511,1405,苗栗縣南庄鄉,10176,165.4938,61
715,121.01,24.521,1653,苗栗縣南庄鄉,10176,165.4938,61
716,121.06,24.551,1282,苗栗縣南庄鄉,10176,165.4938,61
717,121.03,24.551,746,苗栗縣南庄鄉,10176,165.4938,61
718,121.07,24.601,1135,苗栗縣南庄鄉,10176,165.4938,61
719,121.02,24.551,1365,苗栗縣南庄鄉,10176,165.4938,61
720,120.98,24.551,563,苗栗縣南庄鄉,10176,165.4938,61
721,121.04,24.551,693,苗栗縣南庄鄉,10176,165.4938,61
722,120.97,24.541,476,苗栗縣南庄鄉,10176,165.4938,61
723,121.02,24.541,1020,苗栗縣南庄鄉,10176,165.4938,61
724,121.05,24.551,1159,苗栗縣南庄鄉,10176,165.4938,61
725,120.36,23.501,16,嘉義縣太保市,37781,66.8964,565
726,120.3,23.461,10,嘉義縣太保市,37781,66.8964,565
727,120.37,23.501,19,嘉義縣太保市,37781,66.8964,565
728,120.35,23.481,14,嘉義縣太保市,37781,66.8964,565
729,120.34,23.481,13,嘉義縣太保市,37781,66.8964,565
730,120.33,23.455,13,嘉義縣太保市,37781,66.8964,565
731,120.35,23.491,14,嘉義縣太保市,37781,66.8964,565
732,120.38,23.471,19,嘉義縣太保市,37781,66.8964,565
733,120.4,23.501,20,嘉義縣太保市,37781,66.8964,565
734,120.39,23.481,21,嘉義縣太保市,37781,66.8964,565
735,120.34,23.501,11,嘉義縣太保市,37781,66.8964,565
736,120.35,23.501,14,嘉義縣太保市,37781,66.8964,565
737,120.36,23.491,16,嘉義縣太保市,37781,66.8964,565
738,120.37,23.471,18,嘉義縣太保市,37781,66.8964,565
739,120.39,23.501,21,嘉義縣太保市,37781,66.8964,565
740,120.33,23.481,11,嘉義縣太保市,37781,66.8964,565
741,120.38,23.501,20,嘉義縣太保市,37781,66.8964,565
742,120.334,23.486,11,嘉義縣太保市,37781,66.8964,565
743,120.3,23.451,9,嘉義縣太保市,37781,66.8964,565
744,120.39,23.491,21,嘉義縣太保市,37781,66.8964,565
745,120.3,23.471,10,嘉義縣太保市,37781,66.8964,565
746,120.29,23.471,8,嘉義縣太保市,37781,66.8964,565
747,120.34,23.471,13,嘉義縣太保市,37781,66.8964,565
748,120.31,23.451,11,嘉義縣太保市,37781,66.8964,565
749,120.34,23.451,14,嘉義縣太保市,37781,66.8964,565
750,120.36,23.471,14,嘉義縣太保市,37781,66.8964,565
751,120.32,23.451,11,嘉義縣太保市,37781,66.8964,565
752,120.38,23.481,19,嘉義縣太保市,37781,66.8964,565
753,120.308,23.459,11,嘉義縣太保市,37781,66.8964,565
754,120.35,23.451,18,嘉義縣太保市,37781,66.8964,565
755,120.331,23.455,13,嘉義縣太保市,37781,66.8964,565
756,120.32,23.471,10,嘉義縣太保市,37781,66.8964,565
757,120.37,23.491,18,嘉義縣太保市,37781,66.8964,565
758,120.38,23.491,19,嘉義縣太保市,37781,66.8964,565
759,120.2953658,23.46697442,10,嘉義縣太保市,37781,66.8964,565
760,120.33,23.491,11,嘉義縣太保市,37781,66.8964,565
761,120.33,23.501,13,嘉義縣太保市,37781,66.8964,565
